domain,content-security-policy,contribute,cookies,cross-origin-resource-sharing,public-key-pinning,redirection,referrer-policy,strict-transport-security,subresource-integrity,x-content-type-options,x-frame-options,x-xss-protection
ohiosos.gov,0,1,1,1,1,1,1,1,1,0,1,0
ohiostateparks.gov,2,2,2,2,2,2,2,2,2,2,2,2
ohiosupremecourt.gov,2,2,2,2,2,2,2,2,2,2,2,2
ohiot21.gov,0,1,1,1,1,1,1,0,1,0,0,0
ohiotobacco21.gov,0,1,1,1,1,1,1,0,1,0,0,0
ohiotreasurer.gov,0,0,1,1,1,1,1,0,0,0,1,0
ohiovet.gov,0,1,1,1,1,1,1,0,1,0,0,0
ohioveteranshome.gov,0,1,1,1,1,1,1,0,1,0,0,0
ohiovets.gov,0,1,1,1,1,1,1,0,1,0,0,0
ohsos.gov,0,1,1,1,1,0,1,0,1,0,0,0
ok.gov,2,2,2,2,2,2,2,2,2,2,2,2
okcommerce.gov,0,1,1,1,1,1,1,1,0,1,1,1
okdhs.gov,0,1,1,1,1,0,1,0,1,0,0,0
okdrs.gov,2,2,2,2,2,2,2,2,2,2,2,2
okhouse.gov,0,0,1,1,1,1,1,0,0,0,1,0
oklahoma.gov,0,1,1,1,1,1,1,1,1,1,1,0
oklahomaworks.gov,2,2,2,2,2,2,2,2,2,2,2,2
oklahomaworkstogether.gov,0,1,1,1,1,1,1,1,0,0,0,0
oklegislature.gov,0,0,1,1,1,0,1,0,0,0,0,0
okloft.gov,0,1,1,1,1,0,1,0,0,0,0,0
oksenate.gov,0,1,1,1,1,1,1,0,0,0,0,0
open-dc.gov,0,1,1,1,1,0,1,0,0,0,1,0
openmyfloridabusiness.gov,0,1,1,1,1,0,1,0,1,1,1,1
oralert.gov,0,1,1,1,1,1,1,0,0,0,0,0
orangebeachal.gov,0,1,1,1,1,1,1,0,0,1,1,0
oregon.gov,0,1,1,1,1,1,1,0,0,1,1,0
oregonattorneygeneral.gov,0,1,1,1,1,0,1,0,0,1,1,1
oregonbenefitsonline.gov,2,2,2,2,2,2,2,2,2,2,2,2
oregonbuys.gov,0,0,1,1,1,1,1,1,0,1,1,1
oregonchildsupport.gov,0,1,1,1,1,0,1,0,0,1,1,1
oregonconsumer.gov,0,1,1,1,1,0,1,0,0,1,1,1
oregonhealthcare.gov,0,1,1,1,1,0,1,0,0,1,1,0
oregonlegislature.gov,0,1,1,1,1,0,1,0,1,0,0,0
oregonmetro.gov,0,1,1,1,1,0,1,0,1,1,1,0
oregonsaves.gov,0,0,1,1,1,1,1,0,0,0,0,0
oregonstudentaid.gov,0,0,1,1,1,1,1,0,1,0,0,0
oregonvotes.gov,2,2,2,2,2,2,2,2,2,2,2,2
orhealthcare.gov,2,2,2,2,2,2,2,2,2,2,2,2
outdoornebraska.gov,2,2,2,2,2,2,2,2,2,2,2,2
pa.gov,0,1,1,1,1,1,1,0,0,1,1,1
pa529.gov,0,1,1,1,1,0,1,0,0,0,0,0
pa529able.gov,2,2,2,2,2,2,2,2,2,2,2,2
paable.gov,0,1,1,1,1,1,1,0,0,0,0,0
pacodeandbulletin.gov,0,0,1,1,1,0,1,0,0,0,0,0
padillabay.gov,0,0,1,1,1,1,1,0,0,0,1,0
pahouse.gov,0,1,1,1,1,0,1,0,1,0,0,0
painvest.gov,0,1,1,1,1,0,1,0,1,0,0,0
pakeystonesaves.gov,0,1,1,1,1,0,1,0,1,0,0,0
pakeystonescholars.gov,0,1,1,1,1,1,1,1,1,0,0,0
palrb.gov,0,0,1,1,1,0,1,0,0,0,0,0
partnersforhealthtn.gov,0,1,1,1,1,0,1,0,0,0,0,0
pasen.gov,0,0,1,1,1,0,1,0,0,0,0,0
pasenate.gov,0,1,1,1,1,0,1,0,1,0,0,0
patreasury.gov,0,1,1,1,1,1,1,0,0,0,0,0
penndot.gov,0,1,1,1,1,0,1,0,0,1,0,1
pennsylvania.gov,0,1,1,1,1,0,1,0,0,1,1,1
pinalcourtsaz.gov,0,1,1,1,1,1,1,1,0,0,0,0
plymouthrockwi.gov,0,1,1,1,1,1,1,1,0,0,0,0
ppa-or.gov,0,1,1,1,1,1,1,0,1,0,0,0
pr.gov,0,1,1,1,1,1,1,0,0,1,1,0
preventhaiaz.gov,0,1,1,1,1,0,1,0,0,0,1,0
protectingfloridatogether.gov,0,1,1,1,1,1,1,0,0,1,1,0
protectingfltogether.gov,0,1,1,1,1,1,1,0,0,1,1,0
purchasetncrash.gov,2,2,2,2,2,2,2,2,2,2,2,2
qaazdhs.gov,0,1,1,1,1,0,1,0,0,0,1,0
qualityfirstaz.gov,2,2,2,2,2,2,2,2,2,2,2,2
reachnj.gov,0,0,1,1,1,0,1,0,0,0,0,0
readyalabama.gov,0,0,1,1,1,0,1,0,0,1,0,0
readync.gov,0,1,1,1,1,1,1,1,0,1,1,0
readynh.gov,0,1,1,1,1,1,1,1,0,0,1,0
rebuildflorida.gov,0,1,1,1,1,0,1,0,1,0,0,0
recoveryohio.gov,0,1,1,1,1,1,1,1,1,0,0,0
recycleohio.gov,0,1,1,1,1,1,1,0,1,0,0,0
reemployks.gov,0,1,1,1,1,0,1,1,0,1,1,1
registertovoteflorida.gov,0,1,1,1,1,1,1,1,1,0,0,0
registertovotenv.gov,0,0,1,1,1,0,1,0,1,0,0,0
reportittn.gov,2,2,2,2,2,2,2,2,2,2,2,2
retirereadytn.gov,2,2,2,2,2,2,2,2,2,2,2,2
rhhd.gov,2,2,2,2,2,2,2,2,2,2,2,2
ri.gov,0,1,1,1,1,1,1,0,1,0,0,0
ridesharewi.gov,2,2,2,2,2,2,2,2,2,2,2,2
ridesharewisconsin.gov,2,2,2,2,2,2,2,2,2,2,2,2
rilegislature.gov,0,1,1,1,1,0,1,0,0,1,1,0
rioag.gov,0,1,1,1,1,0,1,0,1,0,0,0
risecstate.gov,0,1,1,1,1,1,1,1,1,0,1,0
rsa-al.gov,2,2,2,2,2,2,2,2,2,2,2,2
safeathomeohio.gov,0,1,1,1,1,1,1,1,1,0,1,0
safemt.gov,2,2,2,2,2,2,2,2,2,2,2,2
safesd.gov,0,1,1,1,1,0,1,1,1,0,0,0
safetyworksmaine.gov,0,1,1,1,1,0,1,0,0,0,1,0
saomt.gov,0,1,1,1,1,0,1,0,0,0,0,0
save4lateriowa.gov,0,1,1,1,1,1,1,1,0,1,1,1
saveourhomeaz.gov,2,2,2,2,2,2,2,2,2,2,2,2
savethedreamohio.gov,0,1,1,1,1,1,1,0,0,1,0,1
sc.gov,0,1,1,1,1,0,1,0,0,1,1,0
scdhec.gov,0,1,1,1,1,1,1,0,0,1,1,0
scdps.gov,2,2,2,2,2,2,2,2,2,2,2,2
scelectionnet.gov,0,1,1,1,1,0,1,1,0,1,1,0
scfc.gov,0,1,1,1,1,0,1,0,1,0,0,0
scserv.gov,2,2,2,2,2,2,2,2,2,2,2,2
scvotes.gov,0,0,1,1,1,1,1,1,0,0,1,1
sd.gov,0,1,1,1,1,0,1,1,1,0,1,0
sdauditor.gov,0,1,1,1,1,0,1,0,1,0,1,1
sdbmoe.gov,0,1,1,1,1,1,1,0,1,0,1,0
sdlegislature.gov,0,1,1,1,1,1,1,1,0,1,1,1
sdresponse.gov,0,1,1,1,1,0,1,0,0,1,1,1
sdsos.gov,0,1,1,1,1,1,1,1,1,1,1,1
sdtreasurer.gov,0,1,1,1,1,1,1,0,0,1,0,1
servealabama.gov,0,0,1,1,1,0,1,0,0,1,0,0
serveidaho.gov,0,1,1,1,1,0,0,0,0,0,0,0
servga.gov,0,1,1,1,1,0,1,0,1,0,0,0
sfwmd.gov,2,2,2,2,2,2,2,2,2,2,2,2
shapesouthcarolina.gov,0,1,1,1,1,1,1,1,1,0,0,0
skillsenhancementtexas.gov,0,1,1,1,1,0,1,1,0,1,1,1
skillsenhancementtx.gov,0,1,1,1,1,0,1,1,0,1,1,1
sosmt.gov,0,1,1,1,1,1,1,1,0,1,1,1
sosnc.gov,0,1,1,1,1,0,1,1,0,1,1,0
sourcewell-mn.gov,0,1,1,1,1,0,1,0,0,1,1,0
statelibraryofiowa.gov,0,1,1,1,1,0,1,1,0,0,1,0
stateofsouthcarolina.gov,2,2,2,2,2,2,2,2,2,2,2,2
stonecrestga.gov,0,0,1,1,1,1,1,0,0,0,0,0
stopfraudcolorado.gov,2,2,2,2,2,2,2,2,2,2,2,2
sunbizflorida.gov,0,1,1,1,1,0,1,0,1,0,0,0
supremecourtofohio.gov,2,2,2,2,2,2,2,2,2,2,2,2
surplustexas.gov,0,1,1,1,1,0,1,0,1,0,0,0
takechargetexas.gov,0,1,1,1,1,1,1,1,1,0,0,0
talentfoundco.gov,0,1,1,1,1,0,1,0,1,1,1,1
teachiowa.gov,0,1,1,1,1,0,1,0,0,0,1,0
teamga.gov,0,1,1,1,1,0,1,0,0,1,1,1
teamgeorgia.gov,0,1,1,1,1,0,1,0,1,0,0,0
teamtn.gov,0,1,1,1,1,1,1,1,1,1,0,0
tennessee.gov,0,1,1,1,1,1,1,1,0,0,0,0
tennesseeiis.gov,2,2,2,2,2,2,2,2,2,2,2,2
tennesseepromise.gov,0,1,1,1,1,0,1,0,0,0,0,0
tennesseereconnect.gov,0,1,1,1,1,0,1,0,1,0,0,0
testohio.gov,2,2,2,2,2,2,2,2,2,2,2,2
texas.gov,0,1,1,1,1,1,1,0,0,0,0,0
texasagriculture.gov,0,0,1,1,1,1,1,0,1,0,1,0
texasassessment.gov,0,1,1,1,1,0,1,0,1,0,0,0
texasattorneygeneral.gov,0,1,1,1,1,1,1,1,0,1,1,0
texasbulliondepository.gov,0,1,1,1,1,1,1,0,0,0,0,0
texaschildrenscommission.gov,0,1,1,1,1,0,1,0,1,0,0,0
texascourthelp.gov,0,1,1,1,1,0,1,0,0,1,1,1
texasisao.gov,0,1,1,1,1,0,1,0,0,1,1,0
texasjcmh.gov,2,2,2,2,2,2,2,2,2,2,2,2
texasonline.gov,0,1,1,1,1,0,1,0,0,0,0,0
texasready.gov,0,1,1,1,1,1,1,1,0,0,0,0
texasschools.gov,2,2,2,2,2,2,2,2,2,2,2,2
texasstateparks.gov,0,1,1,1,1,0,1,0,0,0,0,0
texassupremecourtcommission.gov,0,1,1,1,1,0,1,0,1,0,0,0
texassurplus.gov,0,1,1,1,1,0,1,0,1,0,0,0
thecometsc.gov,0,1,1,1,1,0,1,0,1,0,0,0
theftaz.gov,2,2,2,2,2,2,2,2,2,2,2,2
thestateofsouthcarolina.gov,2,2,2,2,2,2,2,2,2,2,2,2
tn.gov,0,1,1,1,1,1,1,1,0,0,0,0
tnbestforall.gov,0,1,1,1,1,0,1,0,1,0,1,0
tncollateralmanagement.gov,0,1,1,1,1,0,1,0,1,0,1,0
tncourts.gov,0,0,1,1,1,0,1,0,0,0,0,0
tndagc.gov,0,1,1,1,1,0,1,1,0,1,1,1
tnedu.gov,0,0,1,1,1,0,1,0,1,0,0,0
tnfafsafrenzy.gov,0,1,1,1,1,0,1,0,0,0,0,0
tnfosters.gov,0,1,1,1,1,0,1,0,0,0,0,0
tnhighwaypatrol.gov,0,1,1,1,1,0,1,0,0,0,0,0
tnk12.gov,2,2,2,2,2,2,2,2,2,2,2,2
tnlpr.gov,0,1,1,1,1,0,1,0,0,0,0,0
tnosha.gov,0,1,1,1,1,0,1,1,0,0,0,0
tnpromise.gov,0,1,1,1,1,0,1,0,0,0,0,0
tnrealid.gov,0,1,1,1,1,0,1,1,0,0,0,0
tnreconnect.gov,0,1,1,1,1,1,1,0,1,0,0,0
tntapinfo.gov,0,1,1,1,1,0,1,0,0,0,0,0
tntreasury.gov,0,1,1,1,1,0,1,0,1,0,0,0
tnvacation.gov,0,1,1,1,1,0,1,0,0,1,1,0
tnwildlandfire.gov,0,1,1,1,1,0,1,1,0,0,0,0
tourismohio.gov,0,1,1,1,1,0,1,0,1,0,0,0
transparencyflorida.gov,0,0,1,1,1,0,1,0,1,0,0,0
travelwyoming.gov,0,1,1,1,1,0,1,0,0,0,0,0
truckingks.gov,2,2,2,2,2,2,2,2,2,2,2,2
trusttennessee.gov,0,1,1,1,1,0,1,0,0,0,0,0
trusttn.gov,0,1,1,1,1,0,1,0,0,0,0,0
tx.gov,2,2,2,2,2,2,2,2,2,2,2,2
txassessment.gov,0,1,1,1,1,0,1,0,1,0,0,0
txbd.gov,0,1,1,1,1,0,1,0,0,0,0,0
txbulliondepository.gov,2,2,2,2,2,2,2,2,2,2,2,2
txcourts.gov,0,1,1,1,1,0,1,0,0,1,1,1
txdmv.gov,0,1,1,1,1,0,1,0,1,1,1,1
txdot.gov,0,0,1,1,1,0,1,0,0,1,1,0
txisao.gov,0,1,1,1,1,0,1,0,0,1,1,0
txschools.gov,0,1,1,1,1,0,1,0,0,0,0,0
utah.gov,2,2,2,2,2,2,2,2,2,2,2,2
utcourts.gov,2,2,2,2,2,2,2,2,2,2,2,2
vacourts.gov,0,1,1,1,1,0,1,0,0,0,0,0
vaemergency.gov,0,1,1,1,1,0,1,0,0,0,0,0
vayavotarcolorado.gov,0,0,1,1,1,1,1,1,1,1,1,1
vermont.gov,0,1,1,1,1,0,1,0,0,0,1,0
vermonthealthconnect.gov,0,1,1,1,1,0,1,0,0,0,0,0
vermonttreasurer.gov,0,1,1,1,1,0,1,0,1,1,1,0
vidol.gov,0,1,1,1,1,1,0,0,0,0,0,0
vihfa.gov,0,1,1,1,1,1,1,0,0,1,1,0
villageoftheresawi.gov,0,0,1,1,1,0,1,0,0,0,0,0
virginiaresources.gov,0,1,1,1,1,0,1,1,0,0,0,1
virginiastateparks.gov,0,1,1,1,1,1,1,0,1,1,0,0
visitidaho.gov,0,1,1,1,1,0,1,0,1,0,0,0
visitnebraska.gov,0,1,1,1,1,0,0,0,0,1,1,0
visitnh.gov,0,0,1,1,1,1,1,0,0,0,1,0
visitwyo.gov,0,1,1,1,1,0,1,0,1,0,0,0
visitwyoming.gov,0,1,1,1,1,0,1,0,1,0,0,0
vivote.gov,0,1,1,1,1,0,1,0,0,1,1,0
volunteerlouisiana.gov,0,1,1,1,1,0,0,0,0,1,1,0
volunteermaine.gov,0,1,1,1,1,0,1,0,0,1,1,0
voteidaho.gov,0,1,1,1,1,1,1,1,1,0,0,0
votekansas.gov,0,1,1,1,1,0,1,0,0,1,1,1
voteohio.gov,0,1,1,1,1,1,1,0,1,0,1,0
votetexas.gov,0,1,1,1,1,0,1,0,0,0,1,0
votewa.gov,0,0,1,1,1,1,1,1,0,0,1,0
vt.gov,0,1,1,1,1,0,1,0,0,0,1,0
vtalert.gov,0,1,1,1,1,0,1,0,0,0,1,0
wa.gov,0,1,1,1,1,1,1,0,0,1,1,0
wallacecountyks.gov,0,0,1,1,1,0,1,1,1,1,1,0
washington.gov,2,2,2,2,2,2,2,2,2,2,2,2
washingtondc.gov,0,1,1,1,1,1,1,0,0,1,1,0
washingtonstate.gov,2,2,2,2,2,2,2,2,2,2,2,2
westcomm-ma.gov,0,1,1,1,1,0,1,0,0,1,1,0
westvirginia.gov,0,0,1,1,1,1,1,0,0,1,1,1
wibadgertracs.gov,2,2,2,2,2,2,2,2,2,2,2,2
wiconnections2030.gov,2,2,2,2,2,2,2,2,2,2,2,2
wilawlibrary.gov,0,1,1,1,1,1,1,0,1,0,0,0
wildohio.gov,2,2,2,2,2,2,2,2,2,2,2,2
wisc.gov,2,2,2,2,2,2,2,2,2,2,2,2
wisconsindmv.gov,2,2,2,2,2,2,2,2,2,2,2,2
wisconsindot.gov,2,2,2,2,2,2,2,2,2,2,2,2
wisconsinfreightplan.gov,2,2,2,2,2,2,2,2,2,2,2,2
wisconsinroundabouts.gov,2,2,2,2,2,2,2,2,2,2,2,2
wispd.gov,0,0,1,1,1,0,1,0,0,1,0,0
wsdot.gov,0,1,1,1,1,0,1,0,0,1,1,0
wv.gov,0,1,1,1,1,0,1,0,0,1,1,0
wv457.gov,0,1,1,1,1,0,1,0,1,1,0,0
wvago.gov,0,1,1,1,1,0,1,0,1,1,0,0
wvconsumerprotection.gov,0,1,1,1,1,0,1,0,1,1,0,0
wvdnr.gov,0,1,1,1,1,1,1,1,0,1,1,1
wvinsurance.gov,0,0,1,1,1,1,1,0,1,0,1,0
wvlegislature.gov,0,1,1,1,1,0,1,0,0,0,0,0
wvoasis.gov,0,1,1,1,1,0,1,0,1,1,1,1
wvot.gov,0,1,1,1,1,0,1,0,0,1,1,0
wvpresident.gov,2,2,2,2,2,2,2,2,2,2,2,2
wvpurchasing.gov,0,1,1,1,1,0,1,0,0,0,0,0
wvsos.gov,0,1,1,1,1,0,1,0,1,1,0,0
wvspeaker.gov,2,2,2,2,2,2,2,2,2,2,2,2
wvsto.gov,2,2,2,2,2,2,2,2,2,2,2,2
wvsurplus.gov,0,1,1,1,1,0,1,0,0,0,0,0
wvtax.gov,0,1,1,1,1,0,1,0,0,1,1,0
wy.gov,0,1,1,1,1,0,1,0,0,1,1,0
wyo.gov,0,1,1,1,1,0,1,0,0,1,1,0
wyoboards.gov,0,0,1,1,1,0,1,0,1,0,0,0
wyoleg.gov,0,1,1,1,1,1,1,0,0,0,0,0
wyoming.gov,0,1,1,1,1,0,1,0,0,1,1,0
wyominglmi.gov,0,1,1,1,1,0,1,0,0,0,0,0
wyomingofficeoftourism.gov,0,1,1,1,1,0,1,0,0,0,0,0
wyomingsense.gov,0,0,1,1,1,0,1,0,0,1,0,0
wyopen.gov,0,0,1,1,1,0,1,0,0,0,0,0
wyoreg.gov,2,2,2,2,2,2,2,2,2,2,2,2
wywindfall.gov,0,1,1,1,1,0,1,0,0,0,0,0
zerodeathsmd.gov,0,1,1,1,1,1,1,1,0,0,0,0
29palmsbomi-nsn.gov,0,1,1,1,1,0,1,0,1,0,0,0
absenteeshawneetribe-nsn.gov,0,1,1,1,1,0,1,0,0,1,1,0
aguacaliente-nsn.gov,0,1,1,1,1,0,1,0,1,0,0,0
aha-nsn.gov,0,1,1,1,1,1,1,0,1,0,0,0
ak-chin-nsn.gov,0,0,1,1,1,1,1,0,1,1,1,1
arcticvillage.gov,0,1,1,1,1,1,1,1,0,1,1,0
augustinetribe-nsn.gov,0,1,1,1,1,1,1,0,0,0,0,0
badriver-nsn.gov,0,1,1,1,1,0,1,0,0,1,1,1
barona-nsn.gov,0,0,1,1,1,0,1,0,0,1,0,0
bluelakerancheria-nsn.gov,0,1,1,1,1,1,1,0,0,1,1,0
boisforte-nsn.gov,2,2,2,2,2,2,2,2,2,2,2,2
brb-nsn.gov,0,0,1,1,1,0,1,0,0,1,0,0
burnspaiute-nsn.gov,0,1,1,1,1,1,1,0,0,1,0,1
bvr-nsn.gov,0,0,1,1,1,0,1,0,0,0,0,0
cabazonindians-nsn.gov,0,1,1,1,1,0,1,0,1,0,1,0
cahtotribe-nsn.gov,0,1,1,1,1,0,1,0,1,0,0,0
campo-nsn.gov,0,1,1,1,1,0,1,0,0,0,0,0
cayuganation-nsn.gov,0,1,1,1,1,0,1,0,0,0,0,0
ccthita-nsn.gov,0,1,1,1,1,0,1,0,1,1,1,1
cdatribe-nsn.gov,0,0,1,1,1,0,1,0,1,0,1,0
chehalis-nsn.gov,0,0,1,1,1,0,1,0,0,0,0,0
cheyenneandarapaho-nsn.gov,0,1,1,1,1,1,1,0,0,0,0,0
chickaloon-nsn.gov,0,1,1,1,1,0,0,1,1,1,1,0
chickasaw-government-nsn.gov,0,0,1,1,1,0,1,0,0,0,1,0
chickasaw-nsn.gov,0,0,1,1,1,0,1,0,0,0,1,0
chickasawartisans-nsn.gov,0,0,1,1,1,0,1,0,0,0,1,0
